Longitude,Latitude,Address
-85.26029295,35.04951556, 2300 WILSON ST
-85.26029295,35.04951556, 2300 WILSON ST
-85.26029295,35.04951556, 2300 WILSON ST
-85.26029295,35.04951556, 2300 WILSON ST
-85.26071194,35.04929317, 2300 WILSON ST
-85.26071194,35.04929317, 2300 WILSON ST
-85.26071194,35.04929317, 2300 WILSON ST
-85.26071194,35.04929317, 2300 WILSON ST
-85.26071194,35.04929317, 2300 WILSON ST
-85.26071194,35.04929317, 2300 WILSON ST
-85.26071194,35.04929317, 2300 WILSON ST
-85.26049526,35.04920359, 2300 WILSON ST
-85.26049526,35.04920359, 2300 WILSON ST
-85.26049526,35.04920359, 2300 WILSON ST
-85.26049526,35.04920359, 2300 WILSON ST
-85.26049526,35.04920359, 2300 WILSON ST
-85.26049526,35.04920359, 2300 WILSON ST
-85.2611824,35.0492151, 2300 WILSON ST
-85.2611824,35.0492151, 2300 WILSON ST
-85.2611824,35.0492151, 2300 WILSON ST
-85.2611824,35.0492151, 2300 WILSON ST
-85.2611824,35.0492151, 2300 WILSON ST
-85.2611824,35.0492151, 2300 WILSON ST
-85.2611824,35.0492151, 2300 WILSON ST
-85.2611824,35.0492151, 2300 WILSON ST
-85.26121702,35.04904504, 2300 WILSON ST
-85.26121702,35.04904504, 2300 WILSON ST
-85.26121702,35.04904504, 2300 WILSON ST
-85.26121702,35.04904504, 2300 WILSON ST
-85.26121702,35.04904504, 2300 WILSON ST
-85.26119649,35.04877247, 2300 WILSON ST
-85.26119649,35.04877247, 2300 WILSON ST
-85.26119649,35.04877247, 2300 WILSON ST
-85.26119649,35.04877247, 2300 WILSON ST
-85.26119649,35.04877247, 2300 WILSON ST
-85.26119649,35.04877247, 2300 WILSON ST
-85.26119649,35.04877247, 2300 WILSON ST
-85.26130392,35.0486329, 2300 WILSON ST
-85.26130392,35.0486329, 2300 WILSON ST
-85.26130392,35.0486329, 2300 WILSON ST
-85.26130392,35.0486329, 2300 WILSON ST
-85.26130392,35.0486329, 2300 WILSON ST
-85.26089101,35.04861028, 2300 WILSON ST
-85.26089101,35.04861028, 2300 WILSON ST
-85.26089101,35.04861028, 2300 WILSON ST
-85.26089101,35.04861028, 2300 WILSON ST
-85.26089101,35.04861028, 2300 WILSON ST
-85.26089101,35.04861028, 2300 WILSON ST
-85.26089101,35.04861028, 2300 WILSON ST
-85.26089101,35.04861028, 2300 WILSON ST
-85.26089101,35.04861028, 2300 WILSON ST
-85.26089101,35.04861028, 2300 WILSON ST
-85.26116466,35.04832679, 1105 ARLINGTON AVE
-85.26116466,35.04832679, 1105 ARLINGTON AVE
-85.26116466,35.04832679, 1105 ARLINGTON AVE
-85.26116466,35.04832679, 1105 ARLINGTON AVE
-85.26116466,35.04832679, 1105 ARLINGTON AVE
-85.26136839,35.04824757, 1105 ARLINGTON AVE
-85.26136839,35.04824757, 1105 ARLINGTON AVE
-85.26136839,35.04824757, 1105 ARLINGTON AVE
-85.26136839,35.04824757, 1105 ARLINGTON AVE
-85.26136839,35.04824757, 1105 ARLINGTON AVE
-85.26136839,35.04824757, 1105 ARLINGTON AVE
-85.26144823,35.04798489, 1103 ARLINGTON AVE
-85.26144823,35.04798489, 1103 ARLINGTON AVE
-85.26144823,35.04798489, 1103 ARLINGTON AVE
-85.26144823,35.04798489, 1103 ARLINGTON AVE
-85.26144823,35.04798489, 1103 ARLINGTON AVE
-85.2614312,35.04750209, 1101 ARLINGTON AVE
-85.2614312,35.04750209, 1101 ARLINGTON AVE
-85.2614312,35.04750209, 1101 ARLINGTON AVE
-85.2614312,35.04750209, 1101 ARLINGTON AVE
-85.2614312,35.04750209, 1101 ARLINGTON AVE
-85.26151056,35.04770291, 1101 ARLINGTON AVE
-85.2614312,35.04750209, 1101 ARLINGTON AVE
-85.26151056,35.04770291, 1101 ARLINGTON AVE
-85.26151056,35.04770291, 1101 ARLINGTON AVE
-85.26151056,35.04770291, 1101 ARLINGTON AVE
-85.26151056,35.04770291, 1101 ARLINGTON AVE
-85.26151056,35.04770291, 1101 ARLINGTON AVE
-85.26029295,35.04951556, 2300 WILSON ST
-85.26130392,35.0486329, 2300 WILSON ST
-85.26748369,35.07237979, 900 APPLING ST
-85.2669671,35.07231964, 906 APPLING ST
-85.23741757,35.0906442, 2413 N  WILDER ST
-85.23742155,35.08992413, 2424 N  WILDER ST
-85.26868125,35.07045012, 1000 LATTA ST
-85.24172553,35.07245257, 3215 CAMPBELL ST
-85.25096487,35.07154023, 2911 DODSON AVE
-85.25099869,35.07147468, 2909 DODSON AVE
-85.26615559,35.07878536, 3001 AMNICOLA HWY
-85.26070024,35.04474283, 869 N  CHAMBERLAIN AVE
-85.26063654,35.04486423, 875 N  CHAMBERLAIN AVE
-85.25915159,35.04638551, 950 N  CHAMBERLAIN AVE
-85.26067642,35.04383762, 856 N  CHAMBERLAIN AVE
-85.23176807,35.06856994, 3177 NEW YORK AVE
-85.24960631,35.05484027, 2820 OCOEE ST
-85.25541095,35.07623942, 3113 N  HICKORY ST
-85.28114498,35.0553004, 1516 RIVERSIDE DR
-85.26531819,35.04914152, 2012 PORTLAND ST
-85.2652405,35.04911492, 2012 PORTLAND ST
-85.26501454,35.04902514, 2016 PORTLAND ST
-85.26493899,35.04899588, 2016 PORTLAND ST
-85.2652468,35.04959805, 2009 PORTLAND ST
-85.26517685,35.0495725, 2009 PORTLAND ST
-85.23070049,35.06768265, 3238 LIGHTFOOT MILL RD
-85.26489512,35.05450007, 1405 N  ORCHARD KNOB AVE
-85.26794239,35.07284638, 826 APPLING ST
-85.27085613,35.0817351, 1 RIVERSIDE LN
-85.2709957,35.08375119, 6 RIVERSIDE LN
-85.27245678,35.07633183, 2641 RIVERPORT RD
-85.23362556,35.08371446, 2619 BOYCE ST
-85.2334816,35.0842072, 2619 BOYCE ST
-85.23333419,35.08414901, 2619 BOYCE ST
-85.23317764,35.08413608, 2619 BOYCE ST
-85.23299505,35.08411582, 2619 BOYCE ST
-85.23299376,35.08394649, 2619 BOYCE ST
-85.23306802,35.08376572, 2619 BOYCE ST
-85.23309015,35.08357507, 2619 BOYCE ST
-85.23332764,35.08392241, 2619 BOYCE ST
-85.23325134,35.08370966, 2619 BOYCE ST
-85.23336965,35.0830299, 2620 BOYCE ST
-85.23346771,35.08278728, 2620 BOYCE ST
-85.23352195,35.08257537, 2620 BOYCE ST
-85.23373214,35.0824384, 2620 BOYCE ST
-85.23363863,35.08311749, 2620 BOYCE ST
-85.23377418,35.08289895, 2620 BOYCE ST
-85.23381706,35.08266074, 2620 BOYCE ST
-85.23360504,35.08329375, 2620 BOYCE ST
-85.23303149,35.08319944, 2620 BOYCE ST
-85.23309777,35.0829423, 2620 BOYCE ST
-85.23309094,35.08304957, 2620 BOYCE ST
-85.2331339,35.08280421, 2620 BOYCE ST
-85.2331822,35.08260657, 2620 BOYCE ST
-85.23320061,35.08250176, 2620 BOYCE ST
-85.23323364,35.08238511, 2620 BOYCE ST
-85.23329951,35.0821709, 2620 BOYCE ST
-85.23332947,35.08207092, 2620 BOYCE ST
-85.23330717,35.08197538, 2620 BOYCE ST
-85.23335166,35.08187312, 2620 BOYCE ST
-85.2334079,35.08175663, 2620 BOYCE ST
-85.26596845,35.07287363, 2604 BELLE ARBOR AVE
-85.25376969,35.06248506, 2106 TAYLOR ST
-85.25383167,35.06236954, 2104 TAYLOR ST
-85.25389903,35.06223689, 2102 TAYLOR ST
-85.25395938,35.06210992, 2100 TAYLOR ST
-85.2519278,35.0570898, 2522 MCRAE ST
-85.25940189,35.05690428, 1720 STANFIEL ST
-85.25957777,35.05672802, 1716 STANFIEL ST
-85.25988834,35.05688462, 1715 STANFIEL ST
-85.22416347,35.07724634, 3213 LOOKAWAY TRL
-85.25770977,35.06309027, 2121 GLASS ST
-85.25666298,35.05092519, 1400 N  CHAMBERLAIN AVE
-85.25690459,35.05038318, 1400 N  CHAMBERLAIN AVE
-85.25679015,35.05065792, 1400 N  CHAMBERLAIN AVE
-85.25703136,35.05009636, 1400 N  CHAMBERLAIN AVE
-85.2566996,35.05085339, 1400 N  CHAMBERLAIN AVE
-85.25693483,35.05031182, 1400 N  CHAMBERLAIN AVE
-85.25699867,35.05018201, 1400 N  CHAMBERLAIN AVE
-85.25671204,35.05082533, 1400 N  CHAMBERLAIN AVE
-85.25695257,35.05027473, 1400 N  CHAMBERLAIN AVE
-85.25662704,35.05098506, 1400 N  CHAMBERLAIN AVE
-85.25686919,35.05044735, 1400 N  CHAMBERLAIN AVE
-85.25676274,35.05073741, 1400 N  CHAMBERLAIN AVE
-85.25706952,35.05004651, 1400 N  CHAMBERLAIN AVE
-85.25677825,35.05069076, 1400 N  CHAMBERLAIN AVE
-85.25667311,35.05089568, 1400 N  CHAMBERLAIN AVE
-85.2570165,35.0501349, 1400 N  CHAMBERLAIN AVE
-85.2566505,35.05095802, 1400 N  CHAMBERLAIN AVE
-85.25691532,35.05035177, 1400 N  CHAMBERLAIN AVE
-85.25683769,35.05059765, 1400 N  CHAMBERLAIN AVE
-85.25660761,35.0510169, 1400 N  CHAMBERLAIN AVE
-85.25685154,35.05047443, 1400 N  CHAMBERLAIN AVE
-85.25673909,35.05078591, 1400 N  CHAMBERLAIN AVE
-85.25697733,35.05023196, 1400 N  CHAMBERLAIN AVE
-85.25688858,35.05042028, 1400 N  CHAMBERLAIN AVE
-85.2561511,35.05070687, 1400 N  CHAMBERLAIN AVE
-85.2561511,35.05070687, 1400 N  CHAMBERLAIN AVE
-85.2561511,35.05070687, 1400 N  CHAMBERLAIN AVE
-85.2561511,35.05070687, 1400 N  CHAMBERLAIN AVE
-85.2561511,35.05070687, 1400 N  CHAMBERLAIN AVE
-85.2561511,35.05070687, 1400 N  CHAMBERLAIN AVE
-85.2561511,35.05070687, 1400 N  CHAMBERLAIN AVE
-85.2561511,35.05070687, 1400 N  CHAMBERLAIN AVE
-85.2561511,35.05070687, 1400 N  CHAMBERLAIN AVE
-85.2561511,35.05070687, 1400 N  CHAMBERLAIN AVE
-85.2561511,35.05070687, 1400 N  CHAMBERLAIN AVE
-85.2561511,35.05070687, 1400 N  CHAMBERLAIN AVE
-85.25644219,35.05033856, 1400 N  CHAMBERLAIN AVE
-85.25644219,35.05033856, 1400 N  CHAMBERLAIN AVE
-85.25644219,35.05033856, 1400 N  CHAMBERLAIN AVE
-85.25644219,35.05033856, 1400 N  CHAMBERLAIN AVE
-85.25644219,35.05033856, 1400 N  CHAMBERLAIN AVE
-85.25644219,35.05033856, 1400 N  CHAMBERLAIN AVE
-85.25644219,35.05033856, 1400 N  CHAMBERLAIN AVE
-85.25644219,35.05033856, 1400 N  CHAMBERLAIN AVE
-85.25644219,35.05033856, 1400 N  CHAMBERLAIN AVE
-85.25644219,35.05033856, 1400 N  CHAMBERLAIN AVE
-85.25644219,35.05033856, 1400 N  CHAMBERLAIN AVE
-85.25644219,35.05033856, 1400 N  CHAMBERLAIN AVE
-85.25666441,35.04963975, 1400 N  CHAMBERLAIN AVE
-85.25666441,35.04963975, 1400 N  CHAMBERLAIN AVE
-85.25666441,35.04963975, 1400 N  CHAMBERLAIN AVE
-85.25666441,35.04963975, 1400 N  CHAMBERLAIN AVE
-85.25666441,35.04963975, 1400 N  CHAMBERLAIN AVE
-85.25666441,35.04963975, 1400 N  CHAMBERLAIN AVE
-85.25666441,35.04963975, 1400 N  CHAMBERLAIN AVE
-85.25666441,35.04963975, 1400 N  CHAMBERLAIN AVE
-85.25666441,35.04963975, 1400 N  CHAMBERLAIN AVE
-85.25666441,35.04963975, 1400 N  CHAMBERLAIN AVE
-85.25666441,35.04963975, 1400 N  CHAMBERLAIN AVE
-85.25666441,35.04963975, 1400 N  CHAMBERLAIN AVE
-85.24123976,35.0728983, 3401 CAMPBELL ST
-85.24120339,35.07294099, 3401 CAMPBELL ST
-85.24116798,35.07295782, 3401 CAMPBELL ST
-85.24114088,35.072971, 3401 CAMPBELL ST
-85.24110548,35.07298783, 3401 CAMPBELL ST
-85.24104582,35.07299258, 3401 CAMPBELL ST
-85.24101041,35.0730094, 3401 CAMPBELL ST
-85.24098239,35.07302795, 3401 CAMPBELL ST
-85.24094699,35.07304477, 3401 CAMPBELL ST
-85.24075592,35.07314133, 3401 CAMPBELL ST
-85.24072051,35.07315816, 3401 CAMPBELL ST
-85.24081743,35.07307876, 3401 CAMPBELL ST
-85.24078202,35.07309559, 3401 CAMPBELL ST
-85.2408852,35.07304378, 3401 CAMPBELL ST
-85.2408498,35.07306061, 3401 CAMPBELL ST
-85.24126773,35.07288608, 3401 CAMPBELL ST
-85.24057717,35.0733526, 3401 CAMPBELL ST
-85.2405703,35.07338341, 3401 CAMPBELL ST
-85.24053489,35.07340023, 3401 CAMPBELL ST
-85.24050779,35.07341341, 3401 CAMPBELL ST
-85.24047238,35.07343024, 3401 CAMPBELL ST
-85.24060513,35.07334038, 3401 CAMPBELL ST
-85.24045635,35.07348487, 3401 CAMPBELL ST
-85.24042094,35.0735017, 3401 CAMPBELL ST
-85.24039292,35.07352024, 3401 CAMPBELL ST
-85.24035751,35.07353707, 3401 CAMPBELL ST
-85.24027159,35.07361999, 3401 CAMPBELL ST
-85.24023618,35.07363681, 3401 CAMPBELL ST
-85.24033937,35.07358501, 3401 CAMPBELL ST
-85.24030396,35.07360183, 3401 CAMPBELL ST
-85.24015951,35.07363072, 3401 CAMPBELL ST
-85.24012411,35.07364754, 3401 CAMPBELL ST
-85.24100028,35.0733146, 3401 CAMPBELL ST
-85.24102824,35.07330238, 3401 CAMPBELL ST
-85.24062658,35.07362893, 3401 CAMPBELL ST
-85.24066198,35.0736121, 3401 CAMPBELL ST
-85.24080962,35.0734907, 3401 CAMPBELL ST
-85.24077422,35.07350753, 3401 CAMPBELL ST
-85.2407462,35.07352607, 3401 CAMPBELL ST
-85.24071079,35.0735429, 3401 CAMPBELL ST
-85.24094716,35.07338009, 3401 CAMPBELL ST
-85.24091175,35.07339691, 3401 CAMPBELL ST
-85.24088465,35.07341009, 3401 CAMPBELL ST
-85.24084924,35.07342692, 3401 CAMPBELL ST
-85.26181691,35.04709457, 2304 WINDSOR ST
-85.26181691,35.04709457, 2304 WINDSOR ST
-85.26181691,35.04709457, 2304 WINDSOR ST
-85.26181691,35.04709457, 2304 WINDSOR ST
-85.26181691,35.04709457, 2304 WINDSOR ST
-85.26181691,35.04709457, 2304 WINDSOR ST
-85.26192037,35.04694449, 2304 WINDSOR ST
-85.26192037,35.04694449, 2304 WINDSOR ST
-85.26192037,35.04694449, 2304 WINDSOR ST
-85.26192037,35.04694449, 2304 WINDSOR ST
-85.26192037,35.04694449, 2304 WINDSOR ST
-85.26192037,35.04694449, 2304 WINDSOR ST
-85.26128675,35.04669429, 2300 WINDSOR ST
-85.26128675,35.04669429, 2300 WINDSOR ST
-85.26128675,35.04669429, 2300 WINDSOR ST
-85.26128675,35.04669429, 2300 WINDSOR ST
-85.26128675,35.04669429, 2300 WINDSOR ST
-85.26128675,35.04669429, 2300 WINDSOR ST
-85.26166399,35.04679393, 2300 WINDSOR ST
-85.26166399,35.04679393, 2300 WINDSOR ST
-85.26166399,35.04679393, 2300 WINDSOR ST
-85.26166399,35.04679393, 2300 WINDSOR ST
-85.26166399,35.04679393, 2300 WINDSOR ST
-85.26166399,35.04679393, 2300 WINDSOR ST
-85.26115026,35.04689436, 2302 WINDSOR ST
-85.26132588,35.04696986, 2302 WINDSOR ST
-85.26132588,35.04696986, 2302 WINDSOR ST
-85.26132588,35.04696986, 2302 WINDSOR ST
-85.26132588,35.04696986, 2302 WINDSOR ST
-85.26115026,35.04689436, 2302 WINDSOR ST
-85.26115026,35.04689436, 2302 WINDSOR ST
-85.26115026,35.04689436, 2302 WINDSOR ST
-85.23967577,35.0737402, 3401 CAMPBELL ST
-85.23964036,35.07375702, 3401 CAMPBELL ST
-85.23977777,35.07370543, 3401 CAMPBELL ST
-85.23974237,35.07372226, 3401 CAMPBELL ST
-85.23985587,35.07366801, 3401 CAMPBELL ST
-85.23982046,35.07368484, 3401 CAMPBELL ST
-85.23996924,35.0736276, 3401 CAMPBELL ST
-85.23993384,35.07364442, 3401 CAMPBELL ST
-85.23964036,35.07375702, 3401 CAMPBELL ST
-85.23967577,35.0737402, 3401 CAMPBELL ST
-85.23974237,35.07372226, 3401 CAMPBELL ST
-85.23977777,35.07370543, 3401 CAMPBELL ST
-85.23982046,35.07368484, 3401 CAMPBELL ST
-85.23985587,35.07366801, 3401 CAMPBELL ST
-85.23993384,35.07364442, 3401 CAMPBELL ST
-85.23996924,35.0736276, 3401 CAMPBELL ST
-85.23946294,35.0737603, 3401 CAMPBELL ST
-85.2394909,35.07374808, 3401 CAMPBELL ST
-85.23940165,35.07376849, 3401 CAMPBELL ST
-85.23930374,35.07381533, 3401 CAMPBELL ST
-85.23933914,35.0737985, 3401 CAMPBELL ST
-85.23936624,35.07378532, 3401 CAMPBELL ST
-85.23913974,35.07387152, 3401 CAMPBELL ST
-85.23917514,35.07385469, 3401 CAMPBELL ST
-85.23920317,35.07383615, 3401 CAMPBELL ST
-85.23923857,35.07381932, 3401 CAMPBELL ST
-85.23908036,35.07393863, 3401 CAMPBELL ST
-85.23911576,35.0739218, 3401 CAMPBELL ST
-85.23943201,35.07397856, 3401 CAMPBELL ST
-85.23942086,35.07396132, 3401 CAMPBELL ST
-85.23946161,35.07403861, 3401 CAMPBELL ST
-85.23947836,35.07406173, 3401 CAMPBELL ST
-85.23949756,35.07408713, 3401 CAMPBELL ST
-85.23951866,35.07411028, 3401 CAMPBELL ST
-85.23958528,35.07413658, 3401 CAMPBELL ST
-85.23960638,35.07415973, 3401 CAMPBELL ST
-85.23962325,35.07418572, 3401 CAMPBELL ST
-85.23965162,35.07420772, 3401 CAMPBELL ST
-85.23971198,35.07423589, 3401 CAMPBELL ST
-85.23972587,35.07425541, 3401 CAMPBELL ST
-85.24107175,35.0739337, 3401 CAMPBELL ST
-85.2411125,35.07401099, 3401 CAMPBELL ST
-85.24108371,35.073942, 3401 CAMPBELL ST
-85.2411337,35.0740246, 3401 CAMPBELL ST
-85.24115947,35.07404468, 3401 CAMPBELL ST
-85.24118643,35.0740619, 3401 CAMPBELL ST
-85.24126116,35.07407454, 3401 CAMPBELL ST
-85.24128226,35.07409769, 3401 CAMPBELL ST
-85.24131155,35.07411421, 3401 CAMPBELL ST
-85.24133991,35.07413621, 3401 CAMPBELL ST
-85.24140044,35.07414709, 3401 CAMPBELL ST
-85.24142233,35.07416369, 3401 CAMPBELL ST
-85.24152827,35.07402031, 3401 CAMPBELL ST
-85.24149286,35.07403714, 3401 CAMPBELL ST
-85.24167662,35.07393147, 3401 CAMPBELL ST
-85.24175757,35.07380606, 3401 CAMPBELL ST
-85.24183835,35.07368411, 3401 CAMPBELL ST
-85.24187713,35.07344826, 3401 CAMPBELL ST
-85.24184172,35.07346508, 3401 CAMPBELL ST
-85.24189594,35.07339943, 3401 CAMPBELL ST
-85.24191978,35.07337806, 3401 CAMPBELL ST
-85.2419446,35.07335359, 3401 CAMPBELL ST
-85.24196592,35.07332982, 3401 CAMPBELL ST
-85.24199748,35.07328286, 3401 CAMPBELL ST
-85.24201295,35.07326501, 3401 CAMPBELL ST
-85.24203409,35.07324553, 3401 CAMPBELL ST
-85.24206233,35.07321942, 3401 CAMPBELL ST
-85.24208678,35.07312632, 3401 CAMPBELL ST
-85.24205137,35.07314315, 3401 CAMPBELL ST
-85.24210195,35.07310919, 3401 CAMPBELL ST
-85.24212942,35.07308814, 3401 CAMPBELL ST
-85.24217255,35.07301311, 3401 CAMPBELL ST
-85.24215033,35.07303103, 3401 CAMPBELL ST
-85.24230947,35.07292602, 3401 CAMPBELL ST
-85.24227407,35.07294285, 3401 CAMPBELL ST
-85.24243022,35.07271817, 3401 CAMPBELL ST
-85.24244569,35.07270033, 3401 CAMPBELL ST
-85.24232611,35.07286096, 3401 CAMPBELL ST
-85.24234995,35.07283959, 3401 CAMPBELL ST
-85.24237477,35.07281512, 3401 CAMPBELL ST
-85.2423961,35.07279135, 3401 CAMPBELL ST
-85.24211446,35.07256419, 3401 CAMPBELL ST
-85.24207906,35.07258102, 3401 CAMPBELL ST
-85.24193279,35.07267244, 3401 CAMPBELL ST
-85.24195663,35.07265107, 3401 CAMPBELL ST
-85.24198144,35.0726266, 3401 CAMPBELL ST
-85.24200277,35.07260283, 3401 CAMPBELL ST
-85.24182106,35.07271573, 3401 CAMPBELL ST
-85.24183653,35.07269788, 3401 CAMPBELL ST
-85.24183147,35.07361431, 3401 CAMPBELL ST
-85.24185943,35.07360209, 3401 CAMPBELL ST
-85.24181014,35.07370695, 3401 CAMPBELL ST
-85.24179094,35.07372853, 3401 CAMPBELL ST
-85.24175553,35.07374535, 3401 CAMPBELL ST
-85.24173154,35.07382891, 3401 CAMPBELL ST
-85.2417028,35.07384685, 3401 CAMPBELL ST
-85.24167609,35.07386433, 3401 CAMPBELL ST
-85.24161963,35.07397606, 3401 CAMPBELL ST
-85.241652,35.0739579, 3401 CAMPBELL ST
-85.24159072,35.07399591, 3401 CAMPBELL ST
-85.26851178,35.08090171, 2800 RIVERPORT RD
-85.26391585,35.08313088, 3435 AMNICOLA HWY
-85.26397637,35.08255686, 3423 AMNICOLA HWY
-85.22485521,35.07667153, 3206 LOOKAWAY TRL
-85.26808721,35.04910179, 951 N  ORCHARD KNOB AVE
-85.26001607,35.05451864, 2195 CAMDEN ST
-85.26009476,35.05449848, 2185 CAMDEN ST
-85.26015462,35.0545184, 2177 CAMDEN ST
-85.2602157,35.05454141, 2169 CAMDEN ST
-85.26032917,35.05458017, 2153 CAMDEN ST
-85.26042006,35.05465898, 2135 CAMDEN ST
-85.26038153,35.05460004, 2145 CAMDEN ST
-85.26043915,35.05462127, 2139 CAMDEN ST
-85.26026556,35.05456023, 2161 CAMDEN ST
-85.26003516,35.05448093, 2191 CAMDEN ST
-85.25997487,35.05466741, 1605 DODSON AVE
-85.25992959,35.05464467, 1609 DODSON AVE
-85.26051559,35.05519969, 2156 CAMDEN OAKS DR
-85.26041239,35.05539039, 2157 CAMDEN OAKS DR
-85.25409331,35.05908908, 2001 N  CHAMBERLAIN AVE
-85.25189259,35.05907189, 2009 MUSEUM ST
-85.24013139,35.05631086, 3225 GENEAL LN
-85.21852161,35.07482937, 3850 YOUNGSTOWN RD
-85.24833077,35.07735892, 2108 SIMS ST
-85.24851441,35.07742511, 2104 SIMS ST
-85.25018048,35.07610504, 3301 CURTIS ST
-85.25179699,35.07177909, 2912 CURTIS ST
-85.25204583,35.07142486, 2902 CURTIS ST
-85.25226716,35.07087937, 2810 CURTIS ST
-85.25240066,35.06866262, 2701 DODSON AVE
-85.25410581,35.06845866, 2605 CURTIS ST
-85.25368586,35.06792497, 2105 APPLING ST
-85.25173392,35.06565407, 2300 DAISY ST
-85.20985318,35.08239395, 4291 HWY 58
-85.21850333,35.07489029, 3852 YOUNGSTOWN RD
-85.21845076,35.07434244, 3836 YOUNGSTOWN RD
-85.21847647,35.07444278, 3838 YOUNGSTOWN RD
-85.21849657,35.07458255, 3842 YOUNGSTOWN RD
-85.21849801,35.07467318, 3844 YOUNGSTOWN RD
-85.21835521,35.07514447, 3856 YOUNGSTOWN RD
-85.21838653,35.07506469, 3854 YOUNGSTOWN RD
-85.21821713,35.07528458, 3860 YOUNGSTOWN RD
-85.2181491,35.07532897, 3862 YOUNGSTOWN RD
-85.21801578,35.07548425, 3866 YOUNGSTOWN RD
-85.21796479,35.07553638, 3868 YOUNGSTOWN RD
-85.21781114,35.0756991, 3872 YOUNGSTOWN RD
-85.21779558,35.07573298, 3874 YOUNGSTOWN RD
-85.21763082,35.0758734, 3878 YOUNGSTOWN RD
-85.2176063,35.07593406, 3880 YOUNGSTOWN RD
-85.21754525,35.0760972, 3884 YOUNGSTOWN RD
-85.21752929,35.07617222, 3886 YOUNGSTOWN RD
-85.21747931,35.07638653, 3890 YOUNGSTOWN RD
-85.21747223,35.07644372, 3892 YOUNGSTOWN RD
-85.21744088,35.07661676, 3896 YOUNGSTOWN RD
-85.21743061,35.07670374, 3898 YOUNGSTOWN RD
-85.21738556,35.07695024, 3904 YOUNGSTOWN RD
-85.2173904,35.07690019, 3902 YOUNGSTOWN RD
-85.23738566,35.0833353, 3919 GRACE AVE
-85.21085341,35.07678147, 3909 ALEXIS CIR
-85.21065741,35.0767002, 3917 ALEXIS CIR
-85.21043367,35.07662484, 3925 ALEXIS CIR
-85.20964238,35.07635523, 3949 ALEXIS CIR
-85.2092447,35.07621845, 3965 ALEXIS CIR
-85.20984162,35.07642607, 3941 ALEXIS CIR
-85.20944711,35.07628755, 3957 ALEXIS CIR
-85.20902915,35.0755207, 4099 ALEXIS CIR
-85.21153284,35.07584096, 4317 KAYLA CIR
-85.21140183,35.07621231, 4309 KAYLA CIR
-85.21127989,35.07643746, 4301 KAYLA CIR
-85.21093613,35.07603013, 4025 ALEXIS CIR
-85.21071506,35.07595197, 4033 ALEXIS CIR
-85.210494,35.0758738, 4041 ALEXIS CIR
-85.21115724,35.0761081, 4017 ALEXIS CIR
-85.20983707,35.07562421, 4065 ALEXIS CIR
-85.21027926,35.07578045, 4049 ALEXIS CIR
-85.21005819,35.07570228, 4057 ALEXIS CIR
-85.20954475,35.07557956, 4073 ALEXIS CIR
-85.20944707,35.07577486, 3964 ALEXIS CIR
-85.21148657,35.07693883, 4298 KAYLA CIR
-85.21155532,35.07682189, 4300 KAYLA CIR
-85.21169786,35.07650922, 4312 KAYLA CIR
-85.21223328,35.07594237, 4336 KAYLA CIR
-85.2122087,35.07550926, 4335 KAYLA CIR
-85.2119941,35.07523735, 3937 ALLGOOD CT
-85.21141736,35.07514181, 3919 ALLGOOD CT
-85.21133193,35.07535571, 3911 ALLGOOD CT
-85.25748592,35.062245, 2100 GLASS ST
-85.23746417,35.10023392, 4501 AMNICOLA HWY
-85.23974937,35.09848171, 4501 AMNICOLA HWY
-85.23687734,35.09850771, 4501 AMNICOLA HWY
-85.23504599,35.09972391, 4501 AMNICOLA HWY
-85.23503281,35.10099664, 4501 AMNICOLA HWY
-85.23640379,35.10058813, 4501 AMNICOLA HWY
-85.23581562,35.10141439, 4501 AMNICOLA HWY
-85.23859279,35.10041412, 4501 AMNICOLA HWY
-85.23854385,35.10086781, 4501 AMNICOLA HWY
-85.23712215,35.10191803, 4501 AMNICOLA HWY
-85.23771862,35.10198147, 4501 AMNICOLA HWY
-85.23891909,35.10190201, 4501 AMNICOLA HWY
-85.23956184,35.10179148, 4501 AMNICOLA HWY
-85.24050631,35.1014189, 4501 AMNICOLA HWY
-85.24078207,35.10079955, 4501 AMNICOLA HWY
-85.23746417,35.10023392, 4501 AMNICOLA HWY
-85.24131051,35.09586229, 4191 S  CREEK RD
-85.24172416,35.09507553, 4191 S  CREEK RD
-85.27961304,35.05701462, 1501 RIVERSIDE DR
-85.27961304,35.05701462, 1501 RIVERSIDE DR
-85.27961304,35.05701462, 1501 RIVERSIDE DR
-85.27961304,35.05701462, 1501 RIVERSIDE DR
-85.27961304,35.05701462, 1501 RIVERSIDE DR
-85.27961304,35.05701462, 1501 RIVERSIDE DR
-85.27961304,35.05701462, 1501 RIVERSIDE DR
-85.27961304,35.05701462, 1501 RIVERSIDE DR
-85.27961304,35.05701462, 1501 RIVERSIDE DR
-85.27961304,35.05701462, 1501 RIVERSIDE DR
-85.27961304,35.05701462, 1501 RIVERSIDE DR
-85.27961304,35.05701462, 1501 RIVERSIDE DR
-85.27961304,35.05701462, 1501 RIVERSIDE DR
-85.2721226,35.08052531, 2685 RIVERPORT RD
-85.24993176,35.05377527, 2814 OCOEE ST
-85.25012327,35.05353657, 2810 OCOEE ST
-85.24088312,35.08294471, 3820 GRACE AVE
-85.26284504,35.05161205, 2075 WILSON ST
